文件名,文件大小(字节),文件大小(可读),glenwrt路径,glenhouse-pc路径
Jason.Bourne.2016.BluRay.2160p.x265.10bit.4Audio.mUHD-FRDS.mkv,34510062223,32.14 GB,/Volumes/Media_Lib/Movies/0-谍影重重合集/谍影重重5.Jason.Bourne.2016.BluRay.2160p.x265.10bit.4Audio.mUHD-FRDS/Jason.Bourne.2016.BluRay.2160p.x265.10bit.4Audio.mUHD-FRDS.mkv,/Volumes/Media_Lib-1/谍影重重系列/谍影重重5.Jason.Bourne.2016.BluRay.2160p.x265.10bit.4Audio.mUHD-FRDS/Jason.Bourne.2016.BluRay.2160p.x265.10bit.4Audio.mUHD-FRDS.mkv
John.Wick.2014.2160p.BluRay.REMUX.HEVC.DTS-HD.MA.TrueHD.7.1.Atmos.mkv,52838835159,49.21 GB,/Volumes/Media_Lib/Movies/J 疾速追杀系列.John.Wick.Chapter（1-3）/John.Wick.2014.2160p.BluRay.REMUX.HEVC.DTS-HD.MA.TrueHD.7.1.Atmos.mkv,/Volumes/Media_Lib-1/J 疾速追杀系列.John.Wick.Chapter（1-3）/John.Wick.2014.2160p.BluRay.REMUX.HEVC.DTS-HD.MA.TrueHD.7.1.Atmos.mkv
John.Wick.Chapter.2.2017.2160p.BluRay.REMUX.HEVC.DTS-HD.MA.TrueHD.7.1.Atmos.mkv,82334523064,76.68 GB,/Volumes/Media_Lib/Movies/J 疾速追杀系列.John.Wick.Chapter（1-3）/John.Wick.Chapter.2.2017.2160p.BluRay.REMUX.HEVC.DTS-HD.MA.TrueHD.7.1.Atmos.mkv,/Volumes/Media_Lib-1/J 疾速追杀系列.John.Wick.Chapter（1-3）/John.Wick.Chapter.2.2017.2160p.BluRay.REMUX.HEVC.DTS-HD.MA.TrueHD.7.1.Atmos.mkv
John.Wick.Chapter.3.Parabellum.2019.2160p.BluRay.REMUX.HEVC.DTS-HD.MA.TrueHD.7.1.Atmos.mkv,79736067850,74.26 GB,/Volumes/Media_Lib/Movies/J 疾速追杀系列.John.Wick.Chapter（1-3）/John.Wick.Chapter.3.Parabellum.2019.2160p.BluRay.REMUX.HEVC.DTS-HD.MA.TrueHD.7.1.Atmos.mkv,/Volumes/Media_Lib-1/J 疾速追杀系列.John.Wick.Chapter（1-3）/John.Wick.Chapter.3.Parabellum.2019.2160p.BluRay.REMUX.HEVC.DTS-HD.MA.TrueHD.7.1.Atmos.mkv
John.Wick.Chapter.4.2023.2160p.WEB-DL.HEVC.Atmos.DDP5.1-HDH.mkv,26950919782,25.10 GB,/Volumes/Media_Lib/Movies/J 疾速追杀系列.John.Wick.Chapter（1-3）/John.Wick.Chapter.4.2023.2160p.WEB-DL.HEVC.Atmos.DDP5.1-HDH/John.Wick.Chapter.4.2023.2160p.WEB-DL.HEVC.Atmos.DDP5.1-HDH.mkv,/Volumes/Media_Lib-1/John.Wick.Chapter.4.2023.2160p.WEB-DL.HEVC.Atmos.DDP5.1-HDH/John.Wick.Chapter.4.2023.2160p.WEB-DL.HEVC.Atmos.DDP5.1-HDH.mkv
Kingdom.of.Heaven.2005.UHD.BluRay.2160p.x265.DV.HDR.TrueHD.7.1.mUHD-FRDS.mkv,36958193582,34.42 GB,/Volumes/Media_Lib/Movies/天国王朝.Kingdom.of.Heaven.2005.UHD.BluRay.2160p.x265.DV.HDR.TrueHD.7.1.mUHD-FRDS/天国王朝.Kingdom.of.Heaven.2005.UHD.BluRay.2160p.x265.DV.HDR.TrueHD.7.1.mUHD-FRDS/Kingdom.of.Heaven.2005.UHD.BluRay.2160p.x265.DV.HDR.TrueHD.7.1.mUHD-FRDS.mkv,/Volumes/Media_Lib-1/天国王朝.Kingdom.of.Heaven.2005.UHD.BluRay.2160p.x265.DV.HDR.TrueHD.7.1.mUHD-FRDS/天国王朝.Kingdom.of.Heaven.2005.UHD.BluRay.2160p.x265.DV.HDR.TrueHD.7.1.mUHD-FRDS/Kingdom.of.Heaven.2005.UHD.BluRay.2160p.x265.DV.HDR.TrueHD.7.1.mUHD-FRDS.mkv
Lawrence.of.Arabia.1962.Repack.UHD.BluRay.Part.1.2160p.10bit.DoVi.3Audio.TrueHD(Atmos).7.1.x265-beAst.mkv,37752762531,35.16 GB,/Volumes/Media_Lib/Movies/Lawrence.of.Arabia.1962.Repack.UHD.BluRay.2160p.10bit.DoVi.3Audio.TrueHD(Atmos).7.1.x265-beAst/Lawrence.of.Arabia.1962.Repack.UHD.BluRay.Part.1.2160p.10bit.DoVi.3Audio.TrueHD(Atmos).7.1.x265-beAst.mkv,/Volumes/Media_Lib-1/Lawrence.of.Arabia.1962.Repack.UHD.BluRay.2160p.10bit.DoVi.3Audio.TrueHD(Atmos).7.1.x265-beAst/Lawrence.of.Arabia.1962.Repack.UHD.BluRay.Part.1.2160p.10bit.DoVi.3Audio.TrueHD(Atmos).7.1.x265-beAst.mkv
Lawrence.of.Arabia.1962.Repack.UHD.BluRay.Part.2.2160p.10bit.DoVi.3Audio.TrueHD(Atmos).7.1.x265-beAst.mkv,24771223879,23.07 GB,/Volumes/Media_Lib/Movies/Lawrence.of.Arabia.1962.Repack.UHD.BluRay.2160p.10bit.DoVi.3Audio.TrueHD(Atmos).7.1.x265-beAst/Lawrence.of.Arabia.1962.Repack.UHD.BluRay.Part.2.2160p.10bit.DoVi.3Audio.TrueHD(Atmos).7.1.x265-beAst.mkv,/Volumes/Media_Lib-1/Lawrence.of.Arabia.1962.Repack.UHD.BluRay.2160p.10bit.DoVi.3Audio.TrueHD(Atmos).7.1.x265-beAst/Lawrence.of.Arabia.1962.Repack.UHD.BluRay.Part.2.2160p.10bit.DoVi.3Audio.TrueHD(Atmos).7.1.x265-beAst.mkv
Logan.2017.BluRay.2160p.x265.10bit.HDR.4Audio.mUHD-FRDS.mkv,20895015895,19.46 GB,/Volumes/Media_Lib/Movies/0-X战警合集/金刚狼3.殊死一战.Logan.2017.BluRay.2160p.x265.10bit.HDR.4Audio.mUHD-FRDS/Logan.2017.BluRay.2160p.x265.10bit.HDR.4Audio.mUHD-FRDS.mkv,/Volumes/Media_Lib-1/金刚狼3：殊死一战.Logan.2017.BluRay.2160p.x265.10bit.HDR.4Audio.mUHD-FRDS/Logan.2017.BluRay.2160p.x265.10bit.HDR.4Audio.mUHD-FRDS.mkv
Love.Letter.1995.BluRay.1080p.3Audio.TrueHD.5.1.x264-beAst.mkv,13915694039,12.96 GB,/Volumes/Media_Lib/Movies/Love.Letter.1995.BluRay.1080p.3Audio.TrueHD.5.1.x264-beAst/Love.Letter.1995.BluRay.1080p.3Audio.TrueHD.5.1.x264-beAst.mkv,/Volumes/Media_Lib-1/Love.Letter.1995.BluRay.1080p.3Audio.TrueHD.5.1.x264-beAst/Love.Letter.1995.BluRay.1080p.3Audio.TrueHD.5.1.x264-beAst.mkv
Luca.2021.UHD.Blu-ray.2160p.10bit.HDR.4Audio.TrueHD(Atmos).7.1.x265-beAst.mkv,27069031383,25.21 GB,/Volumes/Media_Lib/Kid/Luca.2021.UHD.Blu-ray.2160p.10bit.HDR.4Audio.TrueHD(Atmos).7.1.x265-beAst/Luca.2021.UHD.Blu-ray.2160p.10bit.HDR.4Audio.TrueHD(Atmos).7.1.x265-beAst.mkv,/Volumes/Media_Lib-1/Luca.2021.UHD.Blu-ray.2160p.10bit.HDR.4Audio.TrueHD(Atmos).7.1.x265-beAst/Luca.2021.UHD.Blu-ray.2160p.10bit.HDR.4Audio.TrueHD(Atmos).7.1.x265-beAst.mkv
Memento.2000.BluRay.1080p.DTS-HD.MA5.1.x265.10bit-BeiTai.mkv,11907796828,11.09 GB,/Volumes/Media_Lib/Movies/0-克里斯托弗·诺兰导演合集/Memento.2000.BluRay.1080p.DTS-HD.MA5.1.x265.10bit-BeiTai/Memento.2000.BluRay.1080p.DTS-HD.MA5.1.x265.10bit-BeiTai.mkv,/Volumes/Media_Lib-1/克里斯托弗·罗兰导演合集/Memento.2000.BluRay.1080p.DTS-HD.MA5.1.x265.10bit-BeiTai/Memento.2000.BluRay.1080p.DTS-HD.MA5.1.x265.10bit-BeiTai.mkv
Mission.Impossible.1996.BluRay.2160p.H265.10bit.HDR.TrueHD.ZH-EN.CHS-ENG.BOBO.mkv,17813376860,16.59 GB,/Volumes/Media_Lib/Movies/0-碟中谍合集/Mission.Impossible.1996.BluRay.2160p.H265.10bit.HDR.TrueHD.ZH-EN.CHS-ENG.BOBO.mkv,/Volumes/Media_Lib-1/碟中谍系列/Mission.Impossible.1996.BluRay.2160p.H265.10bit.HDR.TrueHD.ZH-EN.CHS-ENG.BOBO.mkv
Mission.Impossible.Dead.Reckoning.Part.One.2023.V2.2160p.HQ.WEB-DL.H265.DDP5.1.2Audio-CHDWEB.mkv,25415468974,23.67 GB,/Volumes/Media_Lib/Movies/0-Latest Movies/碟中谍7：致命清算（上）.Mission.Impossible.Dead.Reckoning.Part.One.2023.V2.2160p.HQ.WEB-DL.H265.DDP5.1.2Audio-CHDWEB/Mission.Impossible.Dead.Reckoning.Part.One.2023.V2.2160p.HQ.WEB-DL.H265.DDP5.1.2Audio-CHDWEB.mkv,/Volumes/Media_Lib-1/碟中谍7：致命清算（上）.Mission.Impossible.Dead.Reckoning.Part.One.2023.V2.2160p.HQ.WEB-DL.H265.DDP5.1.2Audio-CHDWEB/Mission.Impossible.Dead.Reckoning.Part.One.2023.V2.2160p.HQ.WEB-DL.H265.DDP5.1.2Audio-CHDWEB.mkv
Mission.Impossible.Fallout .2018.BluRay.2160p.H265.10bit.HDR.TrueHD.ZH-EN.CHS-ENG.BOBO.mkv,20540681093,19.13 GB,/Volumes/Media_Lib/Movies/0-碟中谍合集/Mission.Impossible.Fallout .2018.BluRay.2160p.H265.10bit.HDR.TrueHD.ZH-EN.CHS-ENG.BOBO.mkv,/Volumes/Media_Lib-1/碟中谍系列/Mission.Impossible.Fallout .2018.BluRay.2160p.H265.10bit.HDR.TrueHD.ZH-EN.CHS-ENG.BOBO.mkv
Mission.Impossible.II.2000.BluRay.2160p.H265.10bit.HDR.TrueHD.ZH-EN.CHS-ENG.BOBO.mkv,19177028976,17.86 GB,/Volumes/Media_Lib/Movies/0-碟中谍合集/Mission.Impossible.II.2000.BluRay.2160p.H265.10bit.HDR.TrueHD.ZH-EN.CHS-ENG.BOBO.mkv,/Volumes/Media_Lib-1/碟中谍系列/Mission.Impossible.II.2000.BluRay.2160p.H265.10bit.HDR.TrueHD.ZH-EN.CHS-ENG.BOBO.mkv
Mission.Impossible.III.2006.BluRay.2160p.H265.10bit.HDR.TrueHD.ZH-EN.CHS-ENG.BOBO.mkv,15397457756,14.34 GB,/Volumes/Media_Lib/Movies/0-碟中谍合集/Mission.Impossible.III.2006.BluRay.2160p.H265.10bit.HDR.TrueHD.ZH-EN.CHS-ENG.BOBO.mkv,/Volumes/Media_Lib-1/碟中谍系列/Mission.Impossible.III.2006.BluRay.2160p.H265.10bit.HDR.TrueHD.ZH-EN.CHS-ENG.BOBO.mkv
Mission.Impossible.IV.Ghost.Protocol.2011.BluRay.2160p.H265.10bit.HDR.TrueHD.ZH-EN.CHS-ENG.BOBO.mkv,18446884536,17.18 GB,/Volumes/Media_Lib/Movies/0-碟中谍合集/Mission.Impossible.IV.Ghost.Protocol.2011.BluRay.2160p.H265.10bit.HDR.TrueHD.ZH-EN.CHS-ENG.BOBO.mkv,/Volumes/Media_Lib-1/碟中谍系列/Mission.Impossible.IV.Ghost.Protocol.2011.BluRay.2160p.H265.10bit.HDR.TrueHD.ZH-EN.CHS-ENG.BOBO.mkv
Mission.Impossible.V.Rogue.Nation.2015.BluRay.2160p.H265.10bit.HDR.TrueHD.ZH-EN.CHS-ENG.BOBO.mkv,19402514759,18.07 GB,/Volumes/Media_Lib/Movies/0-碟中谍合集/Mission.Impossible.V.Rogue.Nation.2015.BluRay.2160p.H265.10bit.HDR.TrueHD.ZH-EN.CHS-ENG.BOBO.mkv,/Volumes/Media_Lib-1/碟中谍系列/Mission.Impossible.V.Rogue.Nation.2015.BluRay.2160p.H265.10bit.HDR.TrueHD.ZH-EN.CHS-ENG.BOBO.mkv
Napoleon.2023.2160p.iT.WEB-DL.DDP5.1.Atmos.HDR.H.265-HHWEB.mkv,22000969973,20.49 GB,/Volumes/Media_Lib/Movies/0-Latest Movies/Napoleon.2023.2160p.iT.WEB-DL.DDP5.1.Atmos.HDR.H.265-HHWEB/Napoleon.2023.2160p.iT.WEB-DL.DDP5.1.Atmos.HDR.H.265-HHWEB.mkv,/Volumes/Media_Lib-1/Napoleon.2023.2160p.iT.WEB-DL.DDP5.1.Atmos.HDR.H.265-HHWEB/Napoleon.2023.2160p.iT.WEB-DL.DDP5.1.Atmos.HDR.H.265-HHWEB.mkv
Oppenheimer.2023.2160p.UHD.BluRay.HEVC.HDR.HLG.10Bit.DTS-HD.MA.5.1-R&H.mkv,48329119498,45.01 GB,/Volumes/Media_Lib/Movies/0-Latest Movies/Oppenheimer.2023.2160p.UHD.BluRay.HEVC.HDR.HLG.10Bit.DTS-HD.MA.5.1-R&H.mkv,/Volumes/Media_Lib-1/Oppenheimer.2023.2160p.UHD.BluRay.HEVC.HDR.HLG.10Bit.DTS-HD.MA.5.1-R&H.mkv
Oppenheimer.2023.Repack.IMAX.UHD.BluRay.2160p.10bit.DoVi.2Audio.DTS-HD.MA.5.1.x265-beAst.mkv,34424162877,32.06 GB,/Volumes/Media_Lib/Movies/0-Latest Movies/Oppenheimer.2023.Repack.IMAX.UHD.BluRay.2160p.10bit.DoVi.2Audio.DTS-HD.MA.5.1.x265-beAst/Oppenheimer.2023.Repack.IMAX.UHD.BluRay.2160p.10bit.DoVi.2Audio.DTS-HD.MA.5.1.x265-beAst.mkv,/Volumes/Media_Lib-1/Oppenheimer.2023.Repack.IMAX.UHD.BluRay.2160p.10bit.DoVi.2Audio.DTS-HD.MA.5.1.x265-beAst/Oppenheimer.2023.Repack.IMAX.UHD.BluRay.2160p.10bit.DoVi.2Audio.DTS-HD.MA.5.1.x265-beAst.mkv
Our.Planet.2019.S02E01.Chapter.1.World.on.the.Move.2160p.NF.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,7033008947,6.55 GB,/Volumes/Media_Lib/Documentary/Our.Planet.2019.S02.2160p.NF.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX/Our.Planet.2019.S02E01.Chapter.1.World.on.the.Move.2160p.NF.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,/Volumes/Media_Lib-1/Our.Planet.2019.S02.2160p.NF.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX/Our.Planet.2019.S02E01.Chapter.1.World.on.the.Move.2160p.NF.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv
Our.Planet.2019.S02E02.Chapter.2.Following.the.Sun.2160p.NF.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,4853313044,4.52 GB,/Volumes/Media_Lib/Documentary/Our.Planet.2019.S02.2160p.NF.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX/Our.Planet.2019.S02E02.Chapter.2.Following.the.Sun.2160p.NF.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,/Volumes/Media_Lib-1/Our.Planet.2019.S02.2160p.NF.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX/Our.Planet.2019.S02E02.Chapter.2.Following.the.Sun.2160p.NF.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv
Our.Planet.2019.S02E03.Chapter.3.The.Next.Generation.2160p.NF.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,7355131494,6.85 GB,/Volumes/Media_Lib/Documentary/Our.Planet.2019.S02.2160p.NF.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX/Our.Planet.2019.S02E03.Chapter.3.The.Next.Generation.2160p.NF.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,/Volumes/Media_Lib-1/Our.Planet.2019.S02.2160p.NF.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX/Our.Planet.2019.S02E03.Chapter.3.The.Next.Generation.2160p.NF.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv
Our.Planet.2019.S02E04.Chapter.4.Freedom.to.Roam.2160p.NF.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,7387343749,6.88 GB,/Volumes/Media_Lib/Documentary/Our.Planet.2019.S02.2160p.NF.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX/Our.Planet.2019.S02E04.Chapter.4.Freedom.to.Roam.2160p.NF.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,/Volumes/Media_Lib-1/Our.Planet.2019.S02.2160p.NF.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX/Our.Planet.2019.S02E04.Chapter.4.Freedom.to.Roam.2160p.NF.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv
Parasite.2019.2160p.BluRay.x265.10bit.Atmos.TrueHD7.1-WiKi.mkv,27638114549,25.74 GB,/Volumes/Media_Lib/Movies/Parasite.2019.2160p.BluRay.x265.10bit.Atmos.TrueHD7.1-WiKi/Parasite.2019.2160p.BluRay.x265.10bit.Atmos.TrueHD7.1-WiKi.mkv,/Volumes/Media_Lib-1/Parasite.2019.2160p.BluRay.x265.10bit.Atmos.TrueHD7.1-WiKi/Parasite.2019.2160p.BluRay.x265.10bit.Atmos.TrueHD7.1-WiKi.mkv
Pinocchio.2022.DV.2160p.WEB.h265-KOGi.mkv,13582834073,12.65 GB,/Volumes/Media_Lib/Kid/Pinocchio.2022.2160p.DSNP.WEB-DL.DDP5.1.Atmos.DV.MKV.x265-KOGi/Pinocchio.2022.DV.2160p.WEB.h265-KOGi.mkv,/Volumes/Media_Lib-1/Pinocchio.2022.2160p.DSNP.WEB-DL.DDP5.1.Atmos.DV.MKV.x265-KOGi/Pinocchio.2022.DV.2160p.WEB.h265-KOGi.mkv
Poor.Things.2023.V2.2160p.iT.WEB-DL.H265.DV.DDP5.1.Atmos-ADWeb.mkv,26940182364,25.09 GB,/Volumes/Media_Lib/Movies/0-Latest Movies/Poor.Things.2023.V2.2160p.iT.WEB-DL.H265.DV.DDP5.1.Atmos-ADWeb/Poor.Things.2023.V2.2160p.iT.WEB-DL.H265.DV.DDP5.1.Atmos-ADWeb.mkv,/Volumes/Media_Lib-1/Poor.Things.2023.V2.2160p.iT.WEB-DL.H265.DV.DDP5.1.Atmos-ADWeb/Poor.Things.2023.V2.2160p.iT.WEB-DL.H265.DV.DDP5.1.Atmos-ADWeb.mkv
Predestination.2014.1080p.BluRay.REMUX.AVC.DTS-HD.MA.5.1-RARBG.mkv,20315195310,18.92 GB,/Volumes/Media_Lib/Movies/Predestination.2014.1080p.BluRay.REMUX.AVC.DTS-HD.MA.5.1-RARBG/Predestination.2014.1080p.BluRay.REMUX.AVC.DTS-HD.MA.5.1-RARBG.mkv,/Volumes/Media_Lib-1/Predestination.2014.1080p.BluRay.REMUX.AVC.DTS-HD.MA.5.1-RARBG/Predestination.2014.1080p.BluRay.REMUX.AVC.DTS-HD.MA.5.1-RARBG.mkv
Pulp.Fiction.1994.2160p.HDR.UHD.BluRay.DTS-HD.MA.5.1.x265-10bit-HDS.mkv,30440580710,28.35 GB,/Volumes/Media_Lib/Movies/Pulp.Fiction.1994.2160p.HDR.UHD.BluRay.DTS-HD.MA.5.1.x265-10bit-HDS/Pulp.Fiction.1994.2160p.HDR.UHD.BluRay.DTS-HD.MA.5.1.x265-10bit-HDS.mkv,/Volumes/Media_Lib-1/Pulp.Fiction.1994.2160p.HDR.UHD.BluRay.DTS-HD.MA.5.1.x265-10bit-HDS/Pulp.Fiction.1994.2160p.HDR.UHD.BluRay.DTS-HD.MA.5.1.x265-10bit-HDS.mkv
Puss.in.Boots.The.Last.Wish.2022.2160p.MA.WEB-DL.DDP5.1.Atmos.DV.H.265-CMRG.mkv,19381039923,18.05 GB,/Volumes/Media_Lib/Kid/Puss.in.Boots.The.Last.Wish.2022.2160p.MA.WEB-DL.DDP5.1.Atmos.DV.MKV.x265-CM/Puss.in.Boots.The.Last.Wish.2022.2160p.MA.WEB-DL.DDP5.1.Atmos.DV.H.265-CMRG.mkv,/Volumes/Media_Lib-1/Puss.in.Boots.The.Last.Wish.2022.2160p.MA.WEB-DL.DDP5.1.Atmos.DV.MKV.x265-CM/Puss.in.Boots.The.Last.Wish.2022.2160p.MA.WEB-DL.DDP5.1.Atmos.DV.H.265-CMRG.mkv
Ready.Player.One.2018.2160p.BluRay.REMUX.HEVC.DTS-HD.MA.TrueHD.7.1.Atmos-FGT.mkv,83988085473,78.22 GB,/Volumes/Media_Lib/Movies/头号玩家 4K REMUX （蓝光原盘）/Ready.Player.One.2018.2160p.BluRay.REMUX.HEVC.DTS-HD.MA.TrueHD.7.1.Atmos-FGT/Ready.Player.One.2018.2160p.BluRay.REMUX.HEVC.DTS-HD.MA.TrueHD.7.1.Atmos-FGT.mkv,/Volumes/Media_Lib-1/头号玩家 4K REMUX （蓝光原盘）/Ready.Player.One.2018.2160p.BluRay.REMUX.HEVC.DTS-HD.MA.TrueHD.7.1.Atmos-FGT/Ready.Player.One.2018.2160p.BluRay.REMUX.HEVC.DTS-HD.MA.TrueHD.7.1.Atmos-FGT.mkv
Red.Cliff.Part.1.2008.BluRay.Remux.1080p.DTS-HD.MA.7.1-HDH.mkv,28701118955,26.73 GB,/Volumes/Media_Lib/Movies/Red.Cliff.2008-2009.BluRay.Remux.1080p.DTS-HD.MA.7.1-HDH/Red.Cliff.Part.1.2008.BluRay.Remux.1080p.DTS-HD.MA.7.1-HDH/Red.Cliff.Part.1.2008.BluRay.Remux.1080p.DTS-HD.MA.7.1-HDH.mkv,/Volumes/Media_Lib-1/Red.Cliff.2008-2009.BluRay.Remux.1080p.DTS-HD.MA.7.1-HDH/Red.Cliff.Part.1.2008.BluRay.Remux.1080p.DTS-HD.MA.7.1-HDH/Red.Cliff.Part.1.2008.BluRay.Remux.1080p.DTS-HD.MA.7.1-HDH.mkv
Red.Cliff.Part.2.2009.BluRay.Remux.1080p.DTS-HD.MA.7.1-HDH.mkv,29635274342,27.60 GB,/Volumes/Media_Lib/Movies/Red.Cliff.2008-2009.BluRay.Remux.1080p.DTS-HD.MA.7.1-HDH/Red.Cliff.Part.2.2009.BluRay.Remux.1080p.DTS-HD.MA.7.1-HDH/Red.Cliff.Part.2.2009.BluRay.Remux.1080p.DTS-HD.MA.7.1-HDH.mkv,/Volumes/Media_Lib-1/Red.Cliff.2008-2009.BluRay.Remux.1080p.DTS-HD.MA.7.1-HDH/Red.Cliff.Part.2.2009.BluRay.Remux.1080p.DTS-HD.MA.7.1-HDH/Red.Cliff.Part.2.2009.BluRay.Remux.1080p.DTS-HD.MA.7.1-HDH.mkv
Reservoir.Dogs.1992.2160p.UHD.BluRay.Remux.HEVC.DV.TrueHD.5.1-ADE.mkv,56661356052,52.77 GB,/Volumes/Media_Lib/Movies/Reservoir.Dogs.1992.2160p.UHD.BluRay.Remux.HEVC.DV.TrueHD.5.1-ADE/Reservoir.Dogs.1992.2160p.UHD.BluRay.Remux.HEVC.DV.TrueHD.5.1-ADE.mkv,/Volumes/Media_Lib-1/Reservoir.Dogs.1992.2160p.UHD.BluRay.Remux.HEVC.DV.TrueHD.5.1-ADE/Reservoir.Dogs.1992.2160p.UHD.BluRay.Remux.HEVC.DV.TrueHD.5.1-ADE.mkv
Roman.Holiday.1953.2160p.UHD.Bluray.TrueHD.2.0.DoVi.HDR10.x265-PTer.mkv,26693221744,24.86 GB,/Volumes/Media_Lib/Movies/0-Latest Movies/Roman.Holiday.1953.2160p.UHD.Bluray.TrueHD.2.0.DoVi.HDR10.x265-PTer.mkv,/Volumes/Media_Lib-1/Roman.Holiday.1953.2160p.UHD.Bluray.TrueHD.2.0.DoVi.HDR10.x265-PTer.mkv
Searching.2018.BluRay.1080p.DTS.x264-CHD.mkv,8246337208,7.68 GB,/Volumes/Media_Lib/Movies/Searching.2018.BluRay.1080p.DTS.x264-CHD/Searching.2018.BluRay.1080p.DTS.x264-CHD.mkv,/Volumes/Media_Lib-1/Searching.2018.BluRay.1080p.DTS.x264-CHD/Searching.2018.BluRay.1080p.DTS.x264-CHD.mkv
Shi.Fu.AKA.The.Final.Master.2015.1080p.BluRay.DDP5.1.x264-PTer.mkv,10018011217,9.33 GB,/Volumes/Media_Lib/Movies/0-Latest Movies/Shi.Fu.AKA.The.Final.Master.2015.1080p.BluRay.DDP5.1.x264-PTer.mkv,/Volumes/Media_Lib-1/Shi.Fu.AKA.The.Final.Master.2015.1080p.BluRay.DDP5.1.x264-PTer.mkv
Spider-Man.Across.The.Spider-Verse.2023.BluRay.1080p.3Audio.DTS-HD.MA5.1.x265.10bit-BeiTai.mkv,14227079168,13.25 GB,/Volumes/Media_Lib/Movies/Spider-Man.Across.The.Spider-Verse.2023.BluRay.1080p.3Audio.DTS-HD.MA5.1.x265.10bit-BeiTai/Spider-Man.Across.The.Spider-Verse.2023.BluRay.1080p.3Audio.DTS-HD.MA5.1.x265.10bit-BeiTai.mkv,/Volumes/Media_Lib-1/Spider-Man.Across.The.Spider-Verse.2023.BluRay.1080p.3Audio.DTS-HD.MA5.1.x265.10bit-BeiTai/Spider-Man.Across.The.Spider-Verse.2023.BluRay.1080p.3Audio.DTS-HD.MA5.1.x265.10bit-BeiTai.mkv
Tar.2022.UHD.Blu-ray.2160p.10bit.HDR.TrueHD(Atmos).7.1.x265-beAst.mkv,18210661335,16.96 GB,/Volumes/Media_Lib/Movies/Tar.2022.UHD.Blu-ray.2160p.10bit.HDR.TrueHD(Atmos).7.1.x265-beAst/Tar.2022.UHD.Blu-ray.2160p.10bit.HDR.TrueHD(Atmos).7.1.x265-beAst.mkv,/Volumes/Media_Lib-1/Tar.2022.UHD.Blu-ray.2160p.10bit.HDR.TrueHD(Atmos).7.1.x265-beAst/Tar.2022.UHD.Blu-ray.2160p.10bit.HDR.TrueHD(Atmos).7.1.x265-beAst.mkv
Tenet.2020.IMAX.UHD.BluRay.2160p.10bit.HDR.2Audio.DTS-HD.MA.5.1.x265-beAst.mkv,32298154065,30.08 GB,/Volumes/Media_Lib/Movies/0-克里斯托弗·诺兰导演合集/Tenet.2020.IMAX.UHD.BluRay.2160p.10bit.HDR.2Audio.DTS-HD.MA.5.1.x265-beAst/Tenet.2020.IMAX.UHD.BluRay.2160p.10bit.HDR.2Audio.DTS-HD.MA.5.1.x265-beAst.mkv,/Volumes/Media_Lib-1/克里斯托弗·罗兰导演合集/Tenet.2020.IMAX.UHD.BluRay.2160p.10bit.HDR.2Audio.DTS-HD.MA.5.1.x265-beAst/Tenet.2020.IMAX.UHD.BluRay.2160p.10bit.HDR.2Audio.DTS-HD.MA.5.1.x265-beAst.mkv
The Banshees of Inisherin 2022 MA Hybrid 2160p WEB-DL DV HEVC DTS-HD MA 5.1.mkv,24320252313,22.65 GB,/Volumes/Media_Lib/Movies/The.Banshees.Of.Inisherin.2022.2160p.MA.WEB-DL.x265.10bit.HDR.DTS-HD.MA.5.1-FLUX/The Banshees of Inisherin 2022 MA Hybrid 2160p WEB-DL DV HEVC DTS-HD MA 5.1.mkv,/Volumes/Media_Lib-1/The.Banshees.Of.Inisherin.2022.2160p.MA.WEB-DL.x265.10bit.HDR.DTS-HD.MA.5.1-FLUX/The Banshees of Inisherin 2022 MA Hybrid 2160p WEB-DL DV HEVC DTS-HD MA 5.1.mkv
